user_id,product_id,product_name,category,rating,purchase_count,price,total_spent,purchase_date
254,14,Chaqueta Invierno,Ropa,5,2,107.43,214.86,2025-11-13
387,42,El Arte de la Guerra,Libros,5,1,32.45,32.45,2025-11-26
13,3,Teclado Mecánico,Electrónica,4,1,144.76,144.76,2025-07-23
37,9,Hub USB,Electrónica,5,2,216.74,433.48,2025-10-14
339,31,Mancuernas 5kg,Deportes,4,2,405.49,810.98,2025-11-21
156,12,Jeans Clásicos,Ropa,5,3,257.62,772.86,2026-01-03
348,37,Guantes Gimnasio,Deportes,5,2,416.41,832.82,2026-01-06
131,6,Webcam HD,Electrónica,4,2,341.58,683.16,2025-08-29
395,27,Set de Toallas,Hogar,5,2,55.45,110.9,2025-07-22
252,30,Macetas Decorativas,Hogar,3,2,305.83,611.66,2025-12-22
244,24,Organizador Cocina,Hogar,3,3,86.18,258.54,2025-08-05
473,33,Botella Térmica,Deportes,5,1,272.75,272.75,2025-08-12
241,38,Bicicleta Estática,Deportes,5,3,313.07,939.21,2025-09-20
111,36,Banda Elástica,Deportes,3,1,280.5,280.5,2025-08-15
442,23,Juego de Sábanas,Hogar,5,2,176.72,353.44,2025-12-27
258,7,Tablet Android,Electrónica,5,2,447.17,894.34,2025-08-29
335,9,Hub USB,Electrónica,2,1,216.74,216.74,2025-07-19
265,16,Pantalón Formal,Ropa,4,1,277.02,277.02,2026-01-03
149,26,Alfombra Moderna,Hogar,4,1,174.93,174.93,2025-12-25
102,24,Organizador Cocina,Hogar,3,3,86.18,258.54,2025-07-30
464,44,Inteligencia Artificial,Libros,3,1,151.8,151.8,2025-11-17
175,47,1984,Libros,5,2,59.49,118.98,2025-11-16
366,14,Chaqueta Invierno,Ropa,4,1,107.43,107.43,2025-12-11
380,2,Mouse Inalámbrico,Electrónica,3,1,22.26,22.26,2025-09-23
255,31,Mancuernas 5kg,Deportes,3,3,405.49,1216.47,2025-07-20
189,43,Sapiens,Libros,5,1,121.67,121.67,2025-11-03
224,2,Mouse Inalámbrico,Electrónica,3,1,22.26,22.26,2025-11-07
450,36,Banda Elástica,Deportes,3,2,280.5,561.0,2025-09-06
471,34,Cuerda Saltar,Deportes,4,1,486.83,486.83,2025-12-22
293,30,Macetas Decorativas,Hogar,5,3,305.83,917.49,2025-10-10
286,45,Cien Años Soledad,Libros,5,3,49.1,147.3,2025-11-27
299,8,Cargador USB-C,Electrónica,4,1,52.6,52.6,2025-10-29
69,19,Shorts Deportivos,Ropa,4,2,406.62,813.24,2025-12-29
262,41,Python para Todos,Libros,2,3,355.24,1065.72,2025-11-06
300,49,Clean Code,Libros,5,1,321.49,321.49,2025-10-24
472,2,Mouse Inalámbrico,Electrónica,5,1,22.26,22.26,2025-07-28
244,23,Juego de Sábanas,Hogar,3,2,176.72,353.44,2025-08-25
325,30,Macetas Decorativas,Hogar,4,1,305.83,305.83,2025-09-05
75,15,Vestido Casual,Ropa,3,3,328.44,985.32,2025-12-26
290,6,Webcam HD,Electrónica,5,3,341.58,1024.74,2025-10-13
481,3,Teclado Mecánico,Electrónica,5,2,144.76,289.52,2026-01-03
446,11,Camiseta Deportiva,Ropa,3,3,117.13,351.39,2025-10-10
201,38,Bicicleta Estática,Deportes,5,1,313.07,313.07,2025-09-13
315,9,Hub USB,Electrónica,3,2,216.74,433.48,2025-08-01
447,42,El Arte de la Guerra,Libros,2,3,32.45,97.35,2025-09-02
148,35,Pelota Fitness,Deportes,5,1,195.48,195.48,2025-09-29
34,20,Camisa de Vestir,Ropa,5,1,13.18,13.18,2025-10-11
143,43,Sapiens,Libros,5,2,121.67,243.34,2025-10-28
429,42,El Arte de la Guerra,Libros,5,2,32.45,64.9,2025-09-05
250,10,Mousepad Gaming,Electrónica,5,3,24.6,73.8,2025-07-23
310,11,Camiseta Deportiva,Ropa,5,1,117.13,117.13,2025-07-20
251,19,Shorts Deportivos,Ropa,3,3,406.62,1219.86,2025-08-05
33,34,Cuerda Saltar,Deportes,5,2,486.83,973.66,2025-08-14
263,29,Cortinas Blackout,Hogar,5,3,425.27,1275.81,2025-11-26
179,11,Camiseta Deportiva,Ropa,2,2,117.13,234.26,2025-09-03
347,7,Tablet Android,Electrónica,5,3,447.17,1341.51,2025-07-29
97,40,Kit Yoga Completo,Deportes,4,1,292.9,292.9,2025-07-21
152,39,Pesas Ajustables,Deportes,5,3,432.24,1296.72,2025-10-23
105,22,Cojines Decorativos,Hogar,5,1,352.09,352.09,2025-12-14
371,27,Set de Toallas,Hogar,2,1,55.45,55.45,2025-11-22
307,42,El Arte de la Guerra,Libros,4,1,32.45,32.45,2025-08-01
415,31,Mancuernas 5kg,Deportes,4,3,405.49,1216.47,2025-11-05
478,22,Cojines Decorativos,Hogar,4,3,352.09,1056.27,2025-12-26
130,22,Cojines Decorativos,Hogar,5,2,352.09,704.18,2026-01-13
35,22,Cojines Decorativos,Hogar,5,2,352.09,704.18,2025-08-26
299,43,Sapiens,Libros,3,2,121.67,243.34,2025-11-24
137,26,Alfombra Moderna,Hogar,5,2,174.93,349.86,2025-08-14
56,25,Espejo de Pared,Hogar,4,1,479.03,479.03,2025-11-28
63,50,El Principito,Libros,3,1,188.77,188.77,2025-11-03
56,22,Cojines Decorativos,Hogar,4,1,352.09,352.09,2025-07-22
217,25,Espejo de Pared,Hogar,3,2,479.03,958.06,2025-08-07
369,13,Zapatillas Running,Ropa,4,1,23.0,23.0,2025-08-08
310,16,Pantalón Formal,Ropa,5,2,277.02,554.04,2025-11-14
78,32,Colchoneta Yoga,Deportes,5,1,367.57,367.57,2025-10-07
105,35,Pelota Fitness,Deportes,5,1,195.48,195.48,2025-08-20
380,45,Cien Años Soledad,Libros,5,1,49.1,49.1,2025-12-20
127,26,Alfombra Moderna,Hogar,4,2,174.93,349.86,2025-08-10
85,45,Cien Años Soledad,Libros,5,2,49.1,98.2,2025-12-17
2,14,Chaqueta Invierno,Ropa,5,3,107.43,322.29,2025-10-07
229,28,Reloj de Pared,Hogar,5,2,57.39,114.78,2025-09-22
227,30,Macetas Decorativas,Hogar,5,2,305.83,611.66,2026-01-08
278,5,Auriculares Bluetooth,Electrónica,2,3,370.87,1112.61,2025-09-10
224,18,Zapatos Formales,Ropa,3,2,298.74,597.48,2026-01-08
256,27,Set de Toallas,Hogar,5,3,55.45,166.35,2025-11-22
191,1,Laptop HP,Electrónica,5,3,323.32,969.96,2025-07-23
194,45,Cien Años Soledad,Libros,4,2,49.1,98.2,2025-10-15
208,34,Cuerda Saltar,Deportes,5,2,486.83,973.66,2025-08-13
450,42,El Arte de la Guerra,Libros,5,3,32.45,97.35,2025-11-12
331,38,Bicicleta Estática,Deportes,5,1,313.07,313.07,2025-10-06
293,40,Kit Yoga Completo,Deportes,3,2,292.9,585.8,2025-09-21
466,49,Clean Code,Libros,4,1,321.49,321.49,2025-11-06
188,32,Colchoneta Yoga,Deportes,4,1,367.57,367.57,2025-12-01
113,27,Set de Toallas,Hogar,3,3,55.45,166.35,2025-08-31
415,34,Cuerda Saltar,Deportes,5,2,486.83,973.66,2026-01-01
390,32,Colchoneta Yoga,Deportes,5,1,367.57,367.57,2025-08-09
357,7,Tablet Android,Electrónica,3,2,447.17,894.34,2025-09-20
77,40,Kit Yoga Completo,Deportes,4,1,292.9,292.9,2025-11-16
210,4,"Monitor 24""",Electrónica,3,1,119.37,119.37,2025-08-08
27,27,Set de Toallas,Hogar,4,3,55.45,166.35,2025-09-15
483,21,Lámpara LED,Hogar,4,1,404.85,404.85,2025-08-12
365,9,Hub USB,Electrónica,4,1,216.74,216.74,2025-08-30
64,30,Macetas Decorativas,Hogar,5,2,305.83,611.66,2025-11-29
79,5,Auriculares Bluetooth,Electrónica,4,1,370.87,370.87,2025-10-22
438,32,Colchoneta Yoga,Deportes,5,1,367.57,367.57,2025-09-07
259,48,Deep Learning,Libros,3,1,146.21,146.21,2026-01-01
241,37,Guantes Gimnasio,Deportes,4,3,416.41,1249.23,2025-10-11
294,17,Sudadera con Capucha,Ropa,5,2,118.02,236.04,2025-11-30
364,25,Espejo de Pared,Hogar,4,3,479.03,1437.09,2026-01-03
35,9,Hub USB,Electrónica,2,2,216.74,433.48,2025-09-18
271,35,Pelota Fitness,Deportes,5,2,195.48,390.96,2025-08-26
278,39,Pesas Ajustables,Deportes,5,2,432.24,864.48,2025-08-01
483,45,Cien Años Soledad,Libros,5,3,49.1,147.3,2025-10-01
86,24,Organizador Cocina,Hogar,4,1,86.18,86.18,2025-11-22
38,20,Camisa de Vestir,Ropa,5,1,13.18,13.18,2025-08-12
463,25,Espejo de Pared,Hogar,4,1,479.03,479.03,2025-10-25
250,18,Zapatos Formales,Ropa,4,3,298.74,896.22,2025-12-07
231,38,Bicicleta Estática,Deportes,4,3,313.07,939.21,2025-12-09
333,18,Zapatos Formales,Ropa,4,1,298.74,298.74,2026-01-09
462,22,Cojines Decorativos,Hogar,4,2,352.09,704.18,2025-09-16
365,7,Tablet Android,Electrónica,5,2,447.17,894.34,2025-12-31
126,29,Cortinas Blackout,Hogar,4,1,425.27,425.27,2025-10-30
192,1,Laptop HP,Electrónica,5,3,323.32,969.96,2025-09-25
40,16,Pantalón Formal,Ropa,5,3,277.02,831.06,2025-09-13
21,46,Data Science Handbook,Libros,5,2,124.07,248.14,2025-12-27
181,29,Cortinas Blackout,Hogar,5,1,425.27,425.27,2026-01-11
52,37,Guantes Gimnasio,Deportes,3,3,416.41,1249.23,2025-11-19
323,30,Macetas Decorativas,Hogar,5,2,305.83,611.66,2025-08-10
236,7,Tablet Android,Electrónica,4,1,447.17,447.17,2025-09-03
300,50,El Principito,Libros,5,2,188.77,377.54,2025-09-04
19,30,Macetas Decorativas,Hogar,5,1,305.83,305.83,2025-10-09
170,26,Alfombra Moderna,Hogar,5,3,174.93,524.79,2025-11-06
74,5,Auriculares Bluetooth,Electrónica,3,2,370.87,741.74,2025-11-04
202,38,Bicicleta Estática,Deportes,4,1,313.07,313.07,2025-11-25
215,25,Espejo de Pared,Hogar,5,1,479.03,479.03,2025-09-26
281,22,Cojines Decorativos,Hogar,3,1,352.09,352.09,2025-12-03
440,15,Vestido Casual,Ropa,5,1,328.44,328.44,2025-09-16
469,10,Mousepad Gaming,Electrónica,5,2,24.6,49.2,2025-12-15
41,40,Kit Yoga Completo,Deportes,5,2,292.9,585.8,2025-09-15
490,15,Vestido Casual,Ropa,3,3,328.44,985.32,2025-10-21
324,27,Set de Toallas,Hogar,4,3,55.45,166.35,2025-08-16
267,10,Mousepad Gaming,Electrónica,4,1,24.6,24.6,2025-09-24
248,40,Kit Yoga Completo,Deportes,5,3,292.9,878.7,2025-10-02
27,28,Reloj de Pared,Hogar,4,2,57.39,114.78,2025-12-17
422,14,Chaqueta Invierno,Ropa,5,1,107.43,107.43,2025-11-11
238,27,Set de Toallas,Hogar,5,3,55.45,166.35,2025-08-28
259,11,Camiseta Deportiva,Ropa,5,2,117.13,234.26,2025-10-29
42,6,Webcam HD,Electrónica,5,3,341.58,1024.74,2025-12-28
397,50,El Principito,Libros,5,2,188.77,377.54,2025-12-05
213,12,Jeans Clásicos,Ropa,4,2,257.62,515.24,2025-12-14
158,41,Python para Todos,Libros,5,2,355.24,710.48,2025-08-16
110,20,Camisa de Vestir,Ropa,4,3,13.18,39.54,2025-12-02
173,26,Alfombra Moderna,Hogar,5,1,174.93,174.93,2025-12-19
43,14,Chaqueta Invierno,Ropa,3,3,107.43,322.29,2025-09-26
253,31,Mancuernas 5kg,Deportes,5,3,405.49,1216.47,2025-08-01
78,37,Guantes Gimnasio,Deportes,3,1,416.41,416.41,2026-01-05
69,12,Jeans Clásicos,Ropa,5,3,257.62,772.86,2025-10-14
342,21,Lámpara LED,Hogar,4,2,404.85,809.7,2025-10-21
52,12,Jeans Clásicos,Ropa,5,3,257.62,772.86,2026-01-13
421,13,Zapatillas Running,Ropa,4,2,23.0,46.0,2025-09-10
56,24,Organizador Cocina,Hogar,5,3,86.18,258.54,2025-12-26
426,42,El Arte de la Guerra,Libros,3,3,32.45,97.35,2025-11-08
81,27,Set de Toallas,Hogar,5,2,55.45,110.9,2025-08-11
115,17,Sudadera con Capucha,Ropa,4,2,118.02,236.04,2025-07-27
84,18,Zapatos Formales,Ropa,4,3,298.74,896.22,2025-10-27
151,30,Macetas Decorativas,Hogar,5,1,305.83,305.83,2025-10-26
342,23,Juego de Sábanas,Hogar,5,3,176.72,530.16,2025-12-05
19,27,Set de Toallas,Hogar,4,2,55.45,110.9,2025-12-12
77,18,Zapatos Formales,Ropa,4,2,298.74,597.48,2025-07-21
164,36,Banda Elástica,Deportes,5,1,280.5,280.5,2025-08-02
343,18,Zapatos Formales,Ropa,3,3,298.74,896.22,2025-10-28
480,29,Cortinas Blackout,Hogar,4,3,425.27,1275.81,2026-01-05
187,47,1984,Libros,4,1,59.49,59.49,2026-01-05
431,3,Teclado Mecánico,Electrónica,4,1,144.76,144.76,2025-09-08
238,19,Shorts Deportivos,Ropa,5,2,406.62,813.24,2025-09-20
69,8,Cargador USB-C,Electrónica,4,3,52.6,157.8,2025-09-27
338,43,Sapiens,Libros,5,1,121.67,121.67,2026-01-12
446,18,Zapatos Formales,Ropa,5,2,298.74,597.48,2025-12-21
250,31,Mancuernas 5kg,Deportes,4,1,405.49,405.49,2025-12-09
123,6,Webcam HD,Electrónica,5,1,341.58,341.58,2025-11-28
214,9,Hub USB,Electrónica,5,3,216.74,650.22,2025-10-18
410,27,Set de Toallas,Hogar,3,2,55.45,110.9,2025-09-07
104,27,Set de Toallas,Hogar,5,3,55.45,166.35,2025-09-06
141,33,Botella Térmica,Deportes,5,3,272.75,818.25,2026-01-03
233,36,Banda Elástica,Deportes,3,2,280.5,561.0,2025-08-29
387,21,Lámpara LED,Hogar,4,2,404.85,809.7,2025-08-16
322,34,Cuerda Saltar,Deportes,1,2,486.83,973.66,2025-09-17
469,43,Sapiens,Libros,5,2,121.67,243.34,2025-08-15
115,37,Guantes Gimnasio,Deportes,5,1,416.41,416.41,2025-11-16
343,42,El Arte de la Guerra,Libros,2,2,32.45,64.9,2026-01-12
272,47,1984,Libros,5,2,59.49,118.98,2025-11-13
204,10,Mousepad Gaming,Electrónica,5,2,24.6,49.2,2025-08-29
417,39,Pesas Ajustables,Deportes,5,1,432.24,432.24,2025-09-07
445,11,Camiseta Deportiva,Ropa,4,3,117.13,351.39,2025-10-27
394,43,Sapiens,Libros,5,3,121.67,365.01,2025-11-20
274,32,Colchoneta Yoga,Deportes,5,1,367.57,367.57,2025-10-06
288,1,Laptop HP,Electrónica,2,3,323.32,969.96,2025-11-23
8,18,Zapatos Formales,Ropa,4,1,298.74,298.74,2025-09-13
11,33,Botella Térmica,Deportes,4,2,272.75,545.5,2025-07-26
132,24,Organizador Cocina,Hogar,4,1,86.18,86.18,2025-10-13
50,35,Pelota Fitness,Deportes,4,3,195.48,586.44,2025-07-20
281,25,Espejo de Pared,Hogar,5,1,479.03,479.03,2026-01-13
489,10,Mousepad Gaming,Electrónica,5,1,24.6,24.6,2025-09-20
173,10,Mousepad Gaming,Electrónica,5,1,24.6,24.6,2025-09-12
343,30,Macetas Decorativas,Hogar,4,1,305.83,305.83,2025-10-15
91,39,Pesas Ajustables,Deportes,5,2,432.24,864.48,2026-01-09
467,42,El Arte de la Guerra,Libros,4,1,32.45,32.45,2025-12-28
84,48,Deep Learning,Libros,5,3,146.21,438.63,2025-08-30
100,50,El Principito,Libros,3,2,188.77,377.54,2025-09-25
54,11,Camiseta Deportiva,Ropa,4,2,117.13,234.26,2025-11-20
86,30,Macetas Decorativas,Hogar,5,3,305.83,917.49,2025-07-19
35,30,Macetas Decorativas,Hogar,5,3,305.83,917.49,2025-09-09
286,16,Pantalón Formal,Ropa,3,3,277.02,831.06,2025-10-11
102,49,Clean Code,Libros,3,1,321.49,321.49,2026-01-13
293,46,Data Science Handbook,Libros,5,3,124.07,372.21,2025-10-19
213,35,Pelota Fitness,Deportes,1,2,195.48,390.96,2025-09-17
44,1,Laptop HP,Electrónica,5,3,323.32,969.96,2025-12-15
304,40,Kit Yoga Completo,Deportes,5,3,292.9,878.7,2025-10-18
62,12,Jeans Clásicos,Ropa,5,3,257.62,772.86,2025-10-24
126,40,Kit Yoga Completo,Deportes,4,1,292.9,292.9,2025-12-30
481,36,Banda Elástica,Deportes,5,2,280.5,561.0,2025-12-05
144,40,Kit Yoga Completo,Deportes,5,3,292.9,878.7,2025-10-12
39,11,Camiseta Deportiva,Ropa,5,1,117.13,117.13,2025-11-02
168,41,Python para Todos,Libros,5,3,355.24,1065.72,2025-08-12
307,32,Colchoneta Yoga,Deportes,3,1,367.57,367.57,2025-11-07
394,41,Python para Todos,Libros,4,1,355.24,355.24,2025-08-17
410,27,Set de Toallas,Hogar,4,3,55.45,166.35,2025-08-28
468,31,Mancuernas 5kg,Deportes,4,3,405.49,1216.47,2025-08-19
446,14,Chaqueta Invierno,Ropa,5,3,107.43,322.29,2025-10-29
52,27,Set de Toallas,Hogar,4,1,55.45,55.45,2025-10-26
471,39,Pesas Ajustables,Deportes,3,2,432.24,864.48,2025-11-06
380,47,1984,Libros,3,3,59.49,178.47,2026-01-12
55,14,Chaqueta Invierno,Ropa,1,2,107.43,214.86,2025-10-02
278,38,Bicicleta Estática,Deportes,5,3,313.07,939.21,2025-11-11
42,12,Jeans Clásicos,Ropa,5,3,257.62,772.86,2025-07-18
444,45,Cien Años Soledad,Libros,5,3,49.1,147.3,2025-12-12
87,9,Hub USB,Electrónica,5,3,216.74,650.22,2025-09-05
123,12,Jeans Clásicos,Ropa,1,3,257.62,772.86,2025-11-05
296,5,Auriculares Bluetooth,Electrónica,4,1,370.87,370.87,2025-09-09
281,12,Jeans Clásicos,Ropa,4,3,257.62,772.86,2025-10-06
99,31,Mancuernas 5kg,Deportes,2,1,405.49,405.49,2025-10-02
499,40,Kit Yoga Completo,Deportes,4,1,292.9,292.9,2025-08-09
439,38,Bicicleta Estática,Deportes,5,2,313.07,626.14,2025-08-01
310,12,Jeans Clásicos,Ropa,5,1,257.62,257.62,2025-11-10
354,10,Mousepad Gaming,Electrónica,5,3,24.6,73.8,2025-12-14
496,48,Deep Learning,Libros,5,1,146.21,146.21,2025-11-11
382,25,Espejo de Pared,Hogar,5,1,479.03,479.03,2025-11-19
142,5,Auriculares Bluetooth,Electrónica,3,3,370.87,1112.61,2025-11-21
368,31,Mancuernas 5kg,Deportes,5,2,405.49,810.98,2025-11-22
229,26,Alfombra Moderna,Hogar,5,2,174.93,349.86,2025-09-30
194,41,Python para Todos,Libros,5,1,355.24,355.24,2025-08-04
75,30,Macetas Decorativas,Hogar,4,3,305.83,917.49,2025-07-28
125,5,Auriculares Bluetooth,Electrónica,5,2,370.87,741.74,2026-01-13
222,10,Mousepad Gaming,Electrónica,5,1,24.6,24.6,2025-09-18
269,48,Deep Learning,Libros,4,2,146.21,292.42,2025-12-08
146,4,"Monitor 24""",Electrónica,5,2,119.37,238.74,2025-08-31
34,11,Camiseta Deportiva,Ropa,4,1,117.13,117.13,2025-09-20
103,8,Cargador USB-C,Electrónica,5,2,52.6,105.2,2025-11-05
83,45,Cien Años Soledad,Libros,5,1,49.1,49.1,2025-11-14
331,28,Reloj de Pared,Hogar,5,3,57.39,172.17,2025-09-05
329,43,Sapiens,Libros,2,3,121.67,365.01,2025-10-11
268,49,Clean Code,Libros,4,3,321.49,964.47,2025-09-03
410,23,Juego de Sábanas,Hogar,3,3,176.72,530.16,2025-12-17
124,13,Zapatillas Running,Ropa,4,1,23.0,23.0,2025-07-26
477,5,Auriculares Bluetooth,Electrónica,5,3,370.87,1112.61,2026-01-13
77,26,Alfombra Moderna,Hogar,4,3,174.93,524.79,2025-08-25
215,28,Reloj de Pared,Hogar,5,1,57.39,57.39,2025-12-17
376,29,Cortinas Blackout,Hogar,4,2,425.27,850.54,2025-08-16
103,14,Chaqueta Invierno,Ropa,5,3,107.43,322.29,2025-08-22
289,16,Pantalón Formal,Ropa,5,1,277.02,277.02,2025-11-12
167,20,Camisa de Vestir,Ropa,4,1,13.18,13.18,2025-08-30
171,8,Cargador USB-C,Electrónica,5,1,52.6,52.6,2025-07-21
40,36,Banda Elástica,Deportes,4,1,280.5,280.5,2025-11-22
240,17,Sudadera con Capucha,Ropa,4,3,118.02,354.06,2025-09-23
368,35,Pelota Fitness,Deportes,4,1,195.48,195.48,2026-01-04
132,28,Reloj de Pared,Hogar,4,2,57.39,114.78,2025-08-02
302,2,Mouse Inalámbrico,Electrónica,4,1,22.26,22.26,2025-10-18
473,45,Cien Años Soledad,Libros,3,2,49.1,98.2,2025-08-13
275,41,Python para Todos,Libros,5,1,355.24,355.24,2026-01-02
244,30,Macetas Decorativas,Hogar,5,3,305.83,917.49,2026-01-12
475,19,Shorts Deportivos,Ropa,5,1,406.62,406.62,2025-09-30
455,23,Juego de Sábanas,Hogar,5,1,176.72,176.72,2025-08-19
143,49,Clean Code,Libros,5,2,321.49,642.98,2025-08-24
357,21,Lámpara LED,Hogar,5,3,404.85,1214.55,2026-01-08
342,21,Lámpara LED,Hogar,5,1,404.85,404.85,2026-01-02
376,40,Kit Yoga Completo,Deportes,4,2,292.9,585.8,2025-09-18
32,16,Pantalón Formal,Ropa,5,1,277.02,277.02,2025-12-14
372,31,Mancuernas 5kg,Deportes,2,3,405.49,1216.47,2025-10-29
428,4,"Monitor 24""",Electrónica,5,1,119.37,119.37,2025-09-14
194,48,Deep Learning,Libros,3,1,146.21,146.21,2025-07-22
432,19,Shorts Deportivos,Ropa,2,1,406.62,406.62,2025-11-20
38,1,Laptop HP,Electrónica,5,3,323.32,969.96,2025-12-02
137,31,Mancuernas 5kg,Deportes,5,3,405.49,1216.47,2025-08-31
487,27,Set de Toallas,Hogar,3,3,55.45,166.35,2025-10-21
454,2,Mouse Inalámbrico,Electrónica,5,3,22.26,66.78,2025-11-19
489,9,Hub USB,Electrónica,5,2,216.74,433.48,2025-11-03
162,18,Zapatos Formales,Ropa,5,1,298.74,298.74,2025-11-24
208,33,Botella Térmica,Deportes,5,3,272.75,818.25,2025-12-15
408,17,Sudadera con Capucha,Ropa,4,3,118.02,354.06,2025-08-30
487,44,Inteligencia Artificial,Libros,3,2,151.8,303.6,2025-07-31
298,18,Zapatos Formales,Ropa,4,1,298.74,298.74,2025-09-03
93,37,Guantes Gimnasio,Deportes,5,1,416.41,416.41,2026-01-01
261,11,Camiseta Deportiva,Ropa,3,1,117.13,117.13,2025-11-13
276,17,Sudadera con Capucha,Ropa,5,1,118.02,118.02,2025-11-08
134,15,Vestido Casual,Ropa,5,1,328.44,328.44,2025-09-26
252,19,Shorts Deportivos,Ropa,2,1,406.62,406.62,2025-07-19
326,34,Cuerda Saltar,Deportes,5,1,486.83,486.83,2025-09-27
370,26,Alfombra Moderna,Hogar,5,2,174.93,349.86,2025-09-18
85,1,Laptop HP,Electrónica,3,1,323.32,323.32,2026-01-07
397,47,1984,Libros,5,3,59.49,178.47,2026-01-06
43,15,Vestido Casual,Ropa,5,3,328.44,985.32,2025-12-24
43,22,Cojines Decorativos,Hogar,5,1,352.09,352.09,2025-09-23
402,19,Shorts Deportivos,Ropa,5,1,406.62,406.62,2025-08-05
384,37,Guantes Gimnasio,Deportes,1,1,416.41,416.41,2025-10-15
161,37,Guantes Gimnasio,Deportes,5,3,416.41,1249.23,2025-08-01
149,43,Sapiens,Libros,2,1,121.67,121.67,2025-08-27
417,41,Python para Todos,Libros,4,3,355.24,1065.72,2025-12-25
78,39,Pesas Ajustables,Deportes,5,1,432.24,432.24,2025-10-25
195,49,Clean Code,Libros,5,1,321.49,321.49,2025-08-13
26,7,Tablet Android,Electrónica,5,2,447.17,894.34,2025-10-17
326,39,Pesas Ajustables,Deportes,5,2,432.24,864.48,2025-08-31
77,14,Chaqueta Invierno,Ropa,4,2,107.43,214.86,2025-12-06
409,32,Colchoneta Yoga,Deportes,5,2,367.57,735.14,2025-07-28
26,19,Shorts Deportivos,Ropa,5,2,406.62,813.24,2026-01-03
283,23,Juego de Sábanas,Hogar,5,1,176.72,176.72,2025-10-01
107,40,Kit Yoga Completo,Deportes,5,3,292.9,878.7,2025-09-18
317,26,Alfombra Moderna,Hogar,5,3,174.93,524.79,2025-09-01
95,11,Camiseta Deportiva,Ropa,4,1,117.13,117.13,2025-12-13
444,2,Mouse Inalámbrico,Electrónica,4,3,22.26,66.78,2025-08-31
379,38,Bicicleta Estática,Deportes,5,3,313.07,939.21,2025-11-29
281,50,El Principito,Libros,5,1,188.77,188.77,2025-09-03
100,43,Sapiens,Libros,5,1,121.67,121.67,2025-10-03
138,33,Botella Térmica,Deportes,4,2,272.75,545.5,2025-08-08
348,32,Colchoneta Yoga,Deportes,5,3,367.57,1102.71,2025-07-26
342,2,Mouse Inalámbrico,Electrónica,3,1,22.26,22.26,2026-01-08
125,40,Kit Yoga Completo,Deportes,5,1,292.9,292.9,2025-10-11
370,3,Teclado Mecánico,Electrónica,5,1,144.76,144.76,2025-12-18
159,20,Camisa de Vestir,Ropa,4,2,13.18,26.36,2026-01-03
421,40,Kit Yoga Completo,Deportes,4,2,292.9,585.8,2025-10-31
444,45,Cien Años Soledad,Libros,4,1,49.1,49.1,2025-07-25
189,2,Mouse Inalámbrico,Electrónica,4,1,22.26,22.26,2026-01-08
343,22,Cojines Decorativos,Hogar,4,2,352.09,704.18,2025-10-31
263,24,Organizador Cocina,Hogar,5,3,86.18,258.54,2025-12-17
189,10,Mousepad Gaming,Electrónica,5,1,24.6,24.6,2025-11-04
170,20,Camisa de Vestir,Ropa,2,3,13.18,39.54,2025-07-19
32,22,Cojines Decorativos,Hogar,3,3,352.09,1056.27,2025-08-03
30,36,Banda Elástica,Deportes,2,1,280.5,280.5,2025-11-19
107,3,Teclado Mecánico,Electrónica,4,1,144.76,144.76,2025-09-01
132,24,Organizador Cocina,Hogar,4,1,86.18,86.18,2025-12-08
413,48,Deep Learning,Libros,5,2,146.21,292.42,2025-09-01
239,23,Juego de Sábanas,Hogar,5,3,176.72,530.16,2026-01-01
311,8,Cargador USB-C,Electrónica,4,1,52.6,52.6,2025-08-05
348,33,Botella Térmica,Deportes,4,3,272.75,818.25,2025-10-23
116,30,Macetas Decorativas,Hogar,5,3,305.83,917.49,2025-12-25
490,32,Colchoneta Yoga,Deportes,5,2,367.57,735.14,2025-10-06
49,2,Mouse Inalámbrico,Electrónica,5,3,22.26,66.78,2025-09-01
457,39,Pesas Ajustables,Deportes,4,1,432.24,432.24,2026-01-06
301,40,Kit Yoga Completo,Deportes,4,1,292.9,292.9,2025-08-14
269,28,Reloj de Pared,Hogar,2,2,57.39,114.78,2025-10-20
242,16,Pantalón Formal,Ropa,4,2,277.02,554.04,2025-08-14
62,41,Python para Todos,Libros,5,1,355.24,355.24,2025-08-08
349,10,Mousepad Gaming,Electrónica,5,2,24.6,49.2,2025-12-10
454,20,Camisa de Vestir,Ropa,5,1,13.18,13.18,2025-09-01
328,33,Botella Térmica,Deportes,2,3,272.75,818.25,2025-10-31
116,32,Colchoneta Yoga,Deportes,5,1,367.57,367.57,2025-08-16
72,3,Teclado Mecánico,Electrónica,5,1,144.76,144.76,2025-12-04
483,25,Espejo de Pared,Hogar,3,2,479.03,958.06,2025-11-04
172,14,Chaqueta Invierno,Ropa,3,1,107.43,107.43,2025-07-19
382,17,Sudadera con Capucha,Ropa,2,3,118.02,354.06,2025-08-29
209,18,Zapatos Formales,Ropa,3,2,298.74,597.48,2025-08-05
11,17,Sudadera con Capucha,Ropa,3,2,118.02,236.04,2025-10-04
220,31,Mancuernas 5kg,Deportes,3,3,405.49,1216.47,2025-12-20
60,23,Juego de Sábanas,Hogar,3,1,176.72,176.72,2026-01-03
484,6,Webcam HD,Electrónica,5,1,341.58,341.58,2025-10-13
